,JWTRNS_8.0,HISP_2,HISP_4,HISP_21,HISP_24,OCCP_6240.0,OCCP_9830.0,RAC1P_3,RAC1P_7,RAC1P_9,RACASN_0,RACASN_1,RACNH_0,RACNH_1,RACNUM_1,RACNUM_2,RACNUM_3,RACNUM_4,RACPI_0,RACPI_1,SFR_2.0,WAOB_8,OCCP_510.0,RACNUM_5,RACNUM_6,OCCP_2755.0,INTP,OIP,PAP,RETP,SEMP,SSIP,SSP,WAGP,PERNP,PINCP,POVPIP,Predictions,Label,Match?,State
10,0.0003719395840745,0.0915941653999159,0.0017303276302597,0.0005659950192438,0.002660176590446,0.000307254439018,0.0003153400821501,0.001196675183544,0.0003719395840745,0.023205795788997,0.9422846793233934,0.0577153206766066,0.999563375270869,0.0004366247291309,0.9767942042110028,0.0217584656683592,0.001342216759921,9.702771758465668e-05,0.9992803777612472,0.0007196222387528,0.0022154662181829,0.0002587405802257,8.894207445260196e-05,8.085643132054724e-06,0.0,3.2342572528218895e-05,2703.437852945118,552.290319493099,31.882310151419432,4422.073718869044,1868.710771645705,245.5234594842933,3531.410823331227,34293.89900266085,36686.15597114199,47649.22826815214,344.70444685011284,0.0,0.0,True,Idaho
11,0.0004461013924736,0.0211579517573208,0.0011789822515374,0.0003027116591785,0.0018162699550712,0.0004301691998852,0.0006372877035337,0.0032023707102571,0.0012108466367141,0.0216837141127361,0.979335946212918,0.0206640537870821,0.999267119140936,0.0007328808590638,0.9783162858872638,0.0202976133575502,0.0011949144441258,0.0001593219258834,0.9981996622375172,0.0018003377624828,0.002039320651308,0.0004461013924736,6.372877035337603e-05,3.1864385176688015e-05,0.0,4.7796577765032026e-05,1983.578689902928,646.8412825804479,23.669265458992584,3493.1908583658183,1854.111671634946,289.2895360391348,3823.570282045404,26478.08564549416,28765.337420456308,38592.33725063058,313.0551066255365,1.0,1.0,True,Illinois
12,0.002749383151216,0.0257314064152273,0.0009869580542826,0.0003524850193866,0.0163553048995417,0.0007754670426506,0.0106450475854776,0.0020444131124427,0.1108917870990482,0.2274233345082834,0.4405357772294677,0.5594642227705322,0.7691928093056045,0.2308071906943954,0.7725766654917166,0.1464927740571025,0.0716249559393725,0.0089531194924215,0.953542474444836,0.0464575255551639,0.0121254846669016,0.0150863588297497,0.0,0.0003524850193866,0.0,0.0,3476.114370713164,641.7734071564333,50.99909098421619,4732.21122221304,2568.459961986612,184.4558300966862,3751.017271299893,30475.68382778283,33475.695604855595,45880.71498223287,361.5027734635012,0.0,0.0,True,Missouri
13,0.0002668253935674,0.0170973502185915,0.0013341269678372,2.0525030274419653e-05,0.0017856776338745,0.0003694505449395,0.0006157509082325,0.0040434309640606,0.0004720756963116,0.0165021243406334,0.9836415508712876,0.0163584491287124,0.999404774122042,0.0005952258779581,0.9834978756593666,0.0153937727058147,0.0009236263623488,0.0001847252724697,0.9994458241825906,0.0005541758174093,0.0021346031485396,0.0004515506660372,8.210012109767861e-05,0.0,0.0,0.0,1550.556108454499,765.5718134815642,18.258853800033982,3706.081510789621,1420.2724470228416,365.1697939170329,4147.275044299342,23680.11966890793,25462.5804338726,35653.30524067287,300.0506969761956,1.0,1.0,True,Hawaii
14,0.0004810004810004,0.0147392290249433,0.0011681440252868,0.0002061430632859,0.0010994296708582,0.0001717858860716,0.0006184291898577,0.0051879337593623,0.0001030715316429,0.0131244416958702,0.9852264137978424,0.0147735862021576,0.9995877138734282,0.0004122861265718,0.9868755583041298,0.012025012025012,0.0009276437847866,0.0001030715316429,0.9995189995189996,0.0004810004810004,0.0030234315948601,0.0003092145949288,0.0,6.871435442864014e-05,0.0,0.0,1534.8002961622312,625.1289539714531,25.321870758093045,3162.8007074986635,1441.2211755995231,377.882440047715,3945.993171815229,21274.96047056888,23007.66954130734,32388.109086421784,276.52461633349054,1.0,1.0,True,Alabama
15,0.0016762377774328,0.0688499146360391,0.0005587459258109,0.0016762377774328,0.0052770448548812,0.0004035387241968,0.0007139531274251,0.0121992860468725,0.0060220394226292,0.0292410367841067,0.9681204407884526,0.0318795592115474,0.9969889802886854,0.0030110197113146,0.9707589632158932,0.0257954369082725,0.0028868539500232,0.0003724972838739,0.990625485022505,0.0093745149774949,0.0055253763774639,0.0019866521806611,9.312432096849294e-05,0.0001862486419369,0.0,0.0,2239.325610595812,540.3753898497306,18.55198671473126,2906.902021143019,2178.9840819798287,187.31418850500225,2648.8772327757306,31721.936408927053,34703.53370926278,42442.26692049091,336.154528283766,0.0,0.0,True,Mississippi
16,0.000669804757464,0.2751787379546161,0.0029604630164157,0.0017725772310789,0.0146135855647823,0.0004662729250854,0.0009214441138594,0.0039892239146202,0.0007993250144322,0.0281577038648844,0.9438511183149044,0.0561488816850955,0.9992783871397488,0.0007216128602513,0.9718422961351156,0.0262593069556078,0.001694865076898,0.0001628254659028,0.9984827627040868,0.001517237295913,0.0039374158118329,0.0007105111239397,2.5904051393637967e-05,2.9604630164157675e-05,1.1101736311559127e-05,2.220347262311825e-05,2456.5992245583525,678.9295843146439,19.52861073459812,3320.761472888812,2468.157754191302,230.622289669334,3093.511237599463,31874.75532159213,34893.97730142753,44142.86550455493,322.2105778422768,0.0,0.0,True,Utah
17,0.000439463854098,0.016479894528675,0.0,0.000219731927049,0.0016479894528675,0.0003295978905735,0.0003295978905735,0.0743792573060865,0.000878927708196,0.017798286090969,0.988573939793452,0.011426060206548,0.999340804218853,0.000659195781147,0.982201713909031,0.016919358382773,0.000878927708196,0.0,0.9994506701823777,0.0005493298176225,0.00219731927049,0.0003295978905735,0.0003295978905735,0.0,0.0,0.0001098659635245,2545.429925524712,773.9726472579554,27.50169262017604,2664.534055517942,3218.686255924171,186.093432633717,3574.3710223425865,25225.14691943128,28897.74494428395,38215.73595125253,319.1906583217431,0.0,0.0,True,Texas
18,0.0003377733394034,0.02574420278149,0.0015420087233636,0.0005874318946147,0.0018504104680363,0.0004112023262303,0.0005433745025186,0.0016888666970173,0.0005286887051532,0.018680334248748,0.9794545694858502,0.0205454305141497,0.9995741118764044,0.0004258881235956,0.981319665751252,0.0173879840805956,0.0011014348024025,0.000161543771019,0.9990894805633472,0.0009105194366528,0.0027903014994199,0.0003965165288649,5.874318946147181e-05,2.9371594730735905e-05,0.0,4.405739209610386e-05,1976.805601634392,716.8306413591996,24.582234716862523,3314.57217691945,2220.5712340009427,283.1130279907105,3886.945467879655,26911.94579964728,29557.278088792824,39335.36618414849,309.4242604725035,1.0,1.0,True,South Dakota
19,0.0012824166429182,0.0736029430814269,0.0013730925671649,0.0002979351796678,0.0037306665975802,0.0004922407316251,0.00230575921656,0.0161144071089924,0.0055830461929065,0.0553641286043679,0.8926137982849297,0.1073862017150703,0.9967745278375088,0.0032254721624912,0.944635871395632,0.0498328972253167,0.0047928702816135,0.0006735925801186,0.9919946112593592,0.0080053887406409,0.0033161480867379,0.0023964351408067,5.1814813855281225e-05,6.476851731910154e-05,0.0,6.476851731910154e-05,3433.06515720936,800.6224655500395,52.76574026817613,4307.121421611841,2252.83632595617,236.3166767194049,3641.624831809956,36633.362006835865,39451.80910688508,51357.714641426566,355.8630606506895,0.0,0.0,True,Tennessee
20,0.0004544556411776,0.0197984588026081,0.0021339656194427,0.0003556609365737,0.0019561351511558,0.000414937759336,0.0012448132780082,0.0033195020746887,0.0007903576368306,0.0223671211223078,0.9787196206283344,0.0212803793716656,0.9992689191859316,0.0007310808140683,0.977632878877692,0.0205888164394388,0.0016795099782651,9.879470460383324e-05,0.9986761509583086,0.0013238490416913,0.0019758940920766,0.0004939735230191,1.9758940920766648e-05,0.0,0.0,0.0,2571.201307036993,809.9221846189754,18.745711284864047,4337.772155444043,1896.0429455012247,243.1765666938966,4284.185552573229,25665.986462831133,27903.949669187143,39827.03288598436,313.57291601850125,0.0,1.0,False,Washington
21,0.0007733860029031,0.0175975061275967,0.0025105299478856,0.0008090807414987,0.0040097089688979,0.0003569473859553,0.0035099826285605,0.0022011755467244,0.0007019965257121,0.0351950122551935,0.9172239011969636,0.0827760988030364,0.9992385122432952,0.0007614877567046,0.9648049877448064,0.0324108226447421,0.0024867334554886,0.0002855579087642,0.9984651262403922,0.0015348737596078,0.002403445732099,0.000606810556124,0.0,1.189824619851034e-05,0.0,7.138947719106203e-05,2988.2620487033164,734.2408893157807,20.432651562235154,5196.805017232613,2136.6220690434493,209.0598338889203,3453.313746539352,38305.44866941636,41003.87878440695,53044.1849539522,361.8865489045628,0.0,0.0,True,South Carolina
22,0.0001531393568147,0.006125574272588,0.0007656967840735,0.0004594180704441,0.0018376722817764,0.0007656967840735,0.0004594180704441,0.0029096477794793,0.0001531393568147,0.0180704441041347,0.9843797856049004,0.0156202143950995,0.9996937212863706,0.0003062787136294,0.9819295558958652,0.0166921898928024,0.0013782542113323,0.0,1.0,0.0,0.001531393568147,0.0003062787136294,0.0,0.0,0.0,0.0003062787136294,3587.8481012658226,569.3196202531645,31.53481012658228,4120.128340365683,2316.809071729958,261.07594936708864,4457.146624472574,27275.25140646976,29886.29971590909,42619.114275668064,345.8386675375572,0.0,1.0,False,Virginia
23,0.0002888225666698,0.0090497737556561,0.002310580533359,0.0,0.0078944834889766,0.0002888225666698,0.0008664677000096,0.0016366612111292,0.0001925483777799,0.0316742081447963,0.963030711466256,0.0369692885337441,0.9995186290555502,0.0004813709444497,0.9683257918552036,0.0283046115336478,0.0029844998555887,0.0002888225666698,0.997881967844421,0.002118032155579,0.0019254837777991,0.0003850967555598,0.0,9.62741888899586e-05,0.0,0.0,3241.3661020701875,559.8582973541459,28.33942211889737,4257.737185874018,1917.258718033876,336.1009631351711,3842.7100631019593,33883.66655596148,36177.39769549167,48067.03730764973,363.6748428321138,0.0,1.0,False,Vermont
24,0.0006372640131701,0.0691431454289583,0.0007434746820318,0.000504500677093,0.0033190834019277,0.0005576060115238,0.0008762380181089,0.0969437880035049,0.0014072913624173,0.0853137197631502,0.9763150208438438,0.0236849791561562,0.9984068399670748,0.0015931600329253,0.9146862802368498,0.0806670030004513,0.004221874087252,0.0003451846738004,0.9980351026260588,0.0019648973739412,0.003027004062558,0.0004248426754467,7.965800164626536e-05,7.965800164626536e-05,0.0,7.965800164626536e-05,1863.169805194805,887.1376623376624,43.67077922077922,2765.429220779221,2061.038961038961,296.4155844155844,3572.238636363637,23823.01214285714,26296.426922188868,35312.112857142856,288.05592271072527,1.0,1.0,True,Rhode Island
25,0.0004985320999279,0.0039882567994239,0.0006647094665706,5.5392455547554426e-05,0.0013848113886888,0.0005539245554755,0.0005539245554755,0.0012186340220461,5.5392455547554426e-05,0.0156760649199579,0.9880906220572758,0.0119093779427242,0.9997784301778098,0.0002215698221902,0.984323935080042,0.0147343931756494,0.0008862792887608,0.0,0.9994460754445244,0.0005539245554755,0.003101977510663,0.0002769622777377,0.0,5.5392455547554426e-05,0.0,0.0,1482.2734324499029,795.8655462184875,33.8054298642534,3689.486748545572,1037.3794440853264,375.0743374272786,4639.813186813187,21445.859340659343,22780.69845428347,33499.55746606334,290.2386310904872,1.0,1.0,True,Oklahoma
26,0.0004382342530634,0.0267322894368689,0.0006910617067538,0.0003371032715872,0.0012641372684521,0.0003202481080078,0.0002865377808491,0.0071297341940703,0.0004550894166427,0.0170237152151561,0.9771949636771224,0.0228050363228775,0.9996460415648334,0.0003539584351666,0.982976284784844,0.0160461157275531,0.0008259030153887,0.0001179861450555,0.9994100692747224,0.0005899307252776,0.0015506750493013,0.0002696826172698,6.742065431745014e-05,3.371032715872507e-05,0.0,8.427581789681268e-05,2317.230981631918,563.0366961463044,17.583336668133978,3868.104245868181,1952.339029172836,238.3608787866661,4107.27500100044,28667.995117851857,31048.36902757208,41731.92530713514,340.5480418304323,0.0,0.0,True,West Virginia
27,0.0008359806052499,0.0721331836529964,0.0015286502495999,0.0003105070819499,0.0041560178660997,0.0004060477225499,0.0004060477225499,0.0120381207155993,0.0033439224209998,0.0431127140707478,0.9452074426159028,0.0547925573840972,0.9967277330594502,0.0032722669405498,0.9568872859292522,0.039076122005398,0.0036544295029498,0.0003582774022499,0.9955095898918004,0.0044904101081997,0.0033916927412998,0.0021496644134998,4.777032029999761e-05,2.3885160149998805e-05,0.0,0.0001194258007499,2879.1080838659045,806.9016705908734,43.26017490750084,4219.47600627873,2284.700526964906,282.4335687857383,3915.613577755354,29082.7399932728,31774.462903546384,43514.2336024218,334.18236849257534,1.0,1.0,True,Wisconsin
28,0.0003978935049736,0.0081061049346596,0.0013575190169689,0.0004056953384045,0.0024263701969962,0.0002730641700799,0.0004134971718353,0.0008738053442559,0.0002730641700799,0.0196918275794811,0.96819972693583,0.03180027306417,0.9997425394967816,0.0002574605032182,0.9803081724205188,0.0185137507314218,0.0010532475131655,0.0001248293348937,0.9993680514921006,0.0006319485078993,0.0021377023600546,0.0003276770040959,7.801833430856252e-06,0.0,0.0,4.681100058513751e-05,2321.920736705956,570.8978558286121,29.26994334432441,3907.558304337528,1818.1084473430128,289.0779334341355,4198.220811396718,29629.81369209189,31849.133151296548,42764.86775180807,337.58999015425013,1.0,1.0,True,Oregon
29,0.0008390669575432,0.0563852995469038,0.0003356267830172,0.0,0.0104044302735358,0.0005034401745259,0.0015103205235777,0.0432958550092297,0.0011746937405604,0.0261788890753482,0.9892599429434468,0.0107400570565531,0.9988253062594395,0.0011746937405604,0.9738211109246516,0.0238295015942272,0.0016781339150864,0.0006712535660345,0.9979862393018964,0.0020137606981037,0.0003356267830172,0.0005034401745259,0.0005034401745259,0.0,0.0,0.0,2862.5061525840856,662.0734208367513,21.847826086956523,4041.6045939294495,2684.476620180476,232.1369975389664,3893.28547990156,27639.055373256768,30803.654583333333,42036.98646431501,331.45459263103265,0.0,0.0,True,Pennsylvania
30,0.000457270602581,0.053399044812519,0.0018798902550553,0.0002032313789249,0.0026420079260237,0.0007621176709683,0.0009653490498933,0.0137181180774311,0.0005588862920434,0.0228127222843207,0.9794228228838532,0.0205771771161467,0.9994411137079564,0.0005588862920434,0.9771872777156791,0.0213392947871151,0.0014226196524743,5.08078447312265e-05,0.998678996036988,0.0013210039630118,0.0012193882735494,0.0003556549131185,0.0003048470683873,0.0,0.0,0.0001016156894624,2440.881876013472,751.8626668329799,19.759261569165524,2861.281027815891,2717.345141574155,207.80217038792568,3821.246725707871,27519.08519396283,30764.06650168158,40339.26412623176,326.5897040034071,0.0,0.0,True,Wyoming
31,0.0003169161180656,0.0057765165156513,0.0021463864359901,0.000806695573258,0.0058053270718391,0.0004321583428168,0.0003313213961595,0.0012964750284504,0.0006194269580374,0.030049410103862,0.9180627782019332,0.0819372217980668,0.999438194154338,0.0005618058456618,0.969950589896138,0.0278021867212146,0.0020167389331451,0.0002160791714084,0.9990348463677092,0.0009651536322908,0.0020455494893328,0.0009507483541969,1.4405278093893605e-05,0.0,1.4405278093893605e-05,5.762111237557441e-05,3403.6298188574087,547.1599097604671,41.46639240926283,4116.462842545286,2588.770154601553,268.06283591002585,3271.140767036029,42655.56495919315,45802.77583166804,56892.25769690134,378.0136202252695,0.0,1.0,False,Nebraska
32,0.000460758716019,0.0308708339732759,0.0005529104592228,3.071724773460298e-05,0.0022116418368914,0.000307172477346,0.0001228689909384,0.0027338350483796,0.0004914759637536,0.0164951620334818,0.9830747964982336,0.0169252035017662,0.9994163722930426,0.0005836277069574,0.9835048379665182,0.0152664721240976,0.0011979726616495,3.071724773460298e-05,0.9989248963292888,0.0010751036707111,0.0009829519275072,0.000614344954692,0.000153586238673,0.0,0.0,3.071724773460298e-05,2310.477513521523,676.0126694821072,26.79484329851078,2946.414166110988,2565.580351189153,220.9416907460917,3977.753204415796,26403.822997703195,29408.44924974615,39127.79743646737,325.5110334562868,0.0,0.0,True,Massachusetts
33,0.0005808584790444,0.0354770486431741,0.0008042655863691,0.0004914956361145,0.0022638586875577,0.0002978761430996,0.0003425575645646,0.0014893807154984,0.0003723451788746,0.0202257901164695,0.9769890679455484,0.0230109320544517,0.9995680795925056,0.0004319204074945,0.9797742098835304,0.0190640731583807,0.0010574603080039,8.936284292990974e-05,0.9993148848708708,0.0006851151291293,0.001936194930148,0.0001787256858598,2.978761430996992e-05,1.4893807154984958e-05,0.0,2.978761430996992e-05,1617.3149692437369,523.094779505389,22.7431358835028,3025.7778734240774,1700.6675992180917,301.5082225928516,3828.450529940281,27239.660766485544,29363.180064776738,38259.21787629346,314.3699157716755,1.0,1.0,True,Iowa
34,0.0003859772776854,0.0133581701320713,0.0022319555622682,0.000755172934602,0.0053365554045209,0.0003524140361476,0.0012754031784389,0.0014935642484351,0.0004363221399922,0.0327409421201899,0.9203879910721776,0.0796120089278222,0.999462988135394,0.0005370118646058,0.96725905787981,0.0297034687610129,0.0026514960814915,0.0002852875530718,0.9986910335800232,0.0013089664199768,0.0027186225645672,0.0006041383476816,5.034486230680159e-05,0.0001006897246136,0.0,3.356324153786773e-05,3029.649459017048,601.0799297321037,26.785642991176587,5341.856789236235,2462.6832754421685,220.7050744600152,3407.65241346269,41827.12500499062,44916.56353881972,56917.53758933207,378.809915910561,0.0,0.0,True,Indiana
35,0.0008469791078486,0.0198569546395633,0.0004705439488048,9.410878976096369e-05,0.0016939582156973,0.0005646527385657,0.0013175230566534,0.0634293242988895,0.0001882175795219,0.0227743271221532,0.989553924336533,0.0104460756634669,0.9992471296819124,0.0007528703180877,0.9772256728778468,0.020703933747412,0.0018821757952192,0.0001882175795219,0.9986824769433466,0.0013175230566534,0.0018821757952192,0.0002823263692828,0.0002823263692828,0.0,0.0,0.0,3089.267634154573,848.6038924513443,31.190235122060976,3748.515468556642,3563.5185060186755,194.65631679604004,3974.2974462819216,23550.8448644392,27479.14445331205,39000.894476319045,312.7251908396947,0.0,0.0,True,Maryland
36,0.0002415434627268,0.0254224494519982,0.0009661738509072,0.0002918650174615,0.0020329908112841,0.0005535371020823,0.0002113505298859,0.0056360141302925,0.0002113505298859,0.0234498445063958,0.969162951258542,0.0308370487414579,0.9996477491168568,0.0003522508831432,0.976550155493604,0.0220408409738227,0.0012580388683688,0.0001207717313634,0.9994867201417056,0.0005132798582945,0.0025362063586316,0.0002818007065146,2.0128621893902035e-05,3.019293284085305e-05,0.0,5.032155473475509e-05,1925.2301990782528,654.5768993205684,24.1353874661472,4182.0052263980615,1590.407160165344,328.756592388464,4262.247232384663,27305.06530621941,29293.88436111412,40272.42402717727,322.34841676028793,1.0,1.0,True,Montana
37,0.0017748046008396,0.1790163486808423,0.0094542475852418,0.0010921874466705,0.0080890132769036,0.0011604491620874,0.0009215331581282,0.0181234854431891,0.0066555172531485,0.0467934059182907,0.8928973685108706,0.1071026314891293,0.992627734734974,0.0073722652650261,0.9532065940817092,0.0422540018430663,0.0041980954981398,0.000307177719376,0.9934468753199768,0.0065531246800232,0.0034130857708454,0.0012628417352128,0.0,3.4130857708454215e-05,0.0,0.0002389160039591,2851.180238250653,763.0454471279373,28.69941253263708,4626.473074412534,2176.908453002611,229.18162532637075,3513.1580450391643,28464.536308746738,31091.737136233805,42653.18260443864,317.656547412296,0.0,1.0,False,Michigan
38,0.0007230657989877,0.004410701373825,0.0010122921185827,7.230657989877079e-05,0.001879971077368,0.0002169197396963,0.0,0.0013015184381778,0.0005061460592913,0.0179320318148951,0.9736804049168476,0.0263195950831525,0.9994938539407086,0.0005061460592913,0.9820679681851048,0.0169197396963123,0.0010122921185827,0.0,0.9989877078814172,0.0010122921185827,0.003759942154736,0.0006507592190889,0.0,0.0,0.0,0.0,2865.651589036489,617.0531360349756,31.09971414158399,4124.212544139903,2718.511182108626,196.4435850008408,4168.311753825458,34391.20901294771,37538.9532233373,49112.49251723557,371.8517168034032,0.0,1.0,False,Nevada
39,0.0004091070793311,0.0211312700106723,0.0010138740661686,0.0001778726431874,0.0014229811454998,0.0005691924581999,0.0002312344361437,0.0100498043400924,0.0001778726431874,0.0228744219139096,0.965368196371398,0.0346318036286019,0.9995908929206688,0.0004091070793311,0.9771255780860904,0.0215403770900035,0.0011383849163998,0.0001422981145499,0.9993062966915688,0.0006937033084311,0.0016364283173247,0.0003379580220562,8.893632159373888e-05,5.336179295624333e-05,0.0,3.557452863749556e-05,2636.24903358818,822.2265269306761,43.75075165363801,3675.772656988232,2716.9989691607248,232.64753887123103,3918.158019070527,32120.81539386651,35415.085427355094,46166.61889012971,353.24506642589967,0.0,0.0,True,New Hampshire
